topic,similarity,nouns,probabilities
16,0.06943657685682554,"['ご飯', '友達', 'テレビ', '世界', 'ねこ', '見え', '本音', '収録中', '田曽', '総額']","[0.34141025, 0.2999921, 0.1554294, 0.12614428, 0.054229464, 0.0059801326, 0.004099795, 0.0009433949, 5.758437e-07, 5.758437e-07]"
13,0.06889432048229613,"['音源', '時代', '学校', 'ただ', 'ネット', 'サビ', '体力', 'らい', 'スペック', '争奪戦']","[0.33582714, 0.21232618, 0.1903922, 0.11058785, 0.10262882, 0.014286353, 0.011239405, 0.0037762462, 9.2632473e-07, 9.2632473e-07]"
5,0.0688418824284807,"['現実', '作品', '最高', '会社', '後ろ', 'ランキング', '映像', '上位', 'わり', '田曽']","[0.28685638, 0.209206, 0.17661978, 0.1208814, 0.07957197, 0.048875164, 0.038116872, 0.02242678, 8.2678074e-05, 8.4941433e-07]"
31,0.06752803943828914,"['スタジオ', 'バンド', '話題', 'スペシャル', '何それ', 'わからん', 'フリ', 'あい', '久々', 'ひとり']","[0.37037867, 0.24210183, 0.086381584, 0.07015305, 0.053604625, 0.038414404, 0.036885623, 0.024254348, 0.021668766, 0.014839517]"
27,0.06691122232207344,"['舞台', 'フェス', 'カメラ', '目標', 'いち', '基本的', 'どうしたらいいの', 'アノ', '界隈', 'カメラマン']","[0.30715397, 0.23512979, 0.1080885, 0.09868253, 0.07997826, 0.053423617, 0.03450815, 0.032529876, 0.010984751, 0.002456696]"
18,0.06686940644315227,"['映画', '歌詞', 'ドラマ', '漫才', 'お笑い', 'スイッチ', '立場', 'バランス', 'ソロ', '韓国']","[0.271306, 0.16485879, 0.13339034, 0.10946416, 0.07781065, 0.045861363, 0.03969352, 0.023774462, 0.023638075, 0.021044195]"
10,0.06683025452998789,"['ラジオ', '最後', '青春', '思い出', 'you', 'バトン', '結果的', '鉄の女', '田曽', 'スペック']","[0.48561943, 0.2243862, 0.18055059, 0.07673364, 0.011738928, 0.00804042, 0.0028012965, 4.9549266e-07, 4.9549266e-07, 4.9549266e-07]"
20,0.06679812921108921,"['全員', 'グッズ', 'プロ', '食べ物', '藤原', 'Mステ', 'グミ', '焼肉屋', '塩味', '争奪戦']","[0.4392164, 0.24615224, 0.10143455, 0.07337948, 0.07191926, 0.012789921, 0.009256328, 0.007590499, 0.0035256424, 1.6993174e-06]"
3,0.0661062492359733,"['音楽', 'タイプ', 'よろしくお願いします', 'たま', 'ツッコミ', 'バラエティ', 'かも', 'ジャム', '才能', 'カリスマ']","[0.481367, 0.13619685, 0.09198355, 0.08800344, 0.045599643, 0.03458825, 0.033592056, 0.024061207, 0.015421518, 0.013038051]"
28,0.06599028831964149,"['気持ち', 'ネタ', 'ファン', 'MC', 'こいつ', '通り', '基本', '背筋', '音楽番組', 'マインド']","[0.334231, 0.20724148, 0.1946779, 0.082266085, 0.07487152, 0.048740067, 0.030551028, 0.0069940034, 0.005571924, 0.00096711813]"
40,0.06572027747022313,"['いくら', 'お金', 'アルバム', '理由', 'ホテル', '対象', '万円', '人数', '一年', '守り']","[0.4490169, 0.13010165, 0.12733121, 0.106587835, 0.077139914, 0.033056665, 0.025105808, 0.021713376, 0.011921101, 0.0009327633]"
9,0.0652271674400606,"['日本', '未来', 'アニメ', '世代', '本気', 'おかげ', '関係者', 'ブランド', '皆様', 'そうかもしれない']","[0.38122356, 0.13815068, 0.088892795, 0.08081515, 0.06512065, 0.058341008, 0.043800704, 0.040246192, 0.03060746, 0.017431267]"
29,0.06510806640951852,"['選手', 'ロケ', 'タイトル', '大谷', '好きな人', '時計', '歴史', 'この世', '記事', 'ジョジョ']","[0.39800778, 0.16224316, 0.107880384, 0.09391363, 0.05805902, 0.049401995, 0.044702917, 0.04118104, 0.011243891, 0.004453918]"
32,0.06504803473293738,"['とこ', '北海道', 'タレント', 'エモい', '冗談', '救い', '日朝', 'サクッ', '音色', 'シロ']","[0.7656287, 0.10661359, 0.036823865, 0.03172359, 0.025574887, 0.005493757, 0.0049547297, 0.0019771194, 0.0009138043, 8.591393e-05]"
48,0.06494275351315318,"['キャラ', 'パン', 'ドラム', '画像', '今すぐ', 'スポット', '口調', 'ポケモン', 'DNA', '総額']","[0.3863898, 0.2086317, 0.18714999, 0.048378143, 0.04180526, 0.029516432, 0.01319847, 0.009672869, 0.007022383, 3.3381432e-06]"
47,0.06493456632440814,"['最初', '種類', '自信', '素人', 'チャンス', '息子', '笑い', 'ジャンル', 'かなり', 'サメ']","[0.6651851, 0.079601504, 0.05761086, 0.040178213, 0.036908224, 0.031959776, 0.028500238, 0.022151437, 0.014441246, 0.0018504099]"
34,0.06490699057994867,"['おじさん', 'ギャル', 'トップ', '直前', '中心', '主人公', 'したこと', 'リボン', 'ピアス', 'フワちゃん']","[0.4189665, 0.15671435, 0.08828163, 0.08697321, 0.08673763, 0.06736222, 0.02611934, 0.012314801, 0.009436088, 0.0066599143]"
14,0.0647990091004266,"['同士', '距離', '事務所', 'アイドル', '機会', '内容', '地球', 'ブチ', '自腹', '神様']","[0.24091817, 0.17616788, 0.17169403, 0.12872128, 0.07611214, 0.048738632, 0.030577062, 0.0237865, 0.020356491, 0.017757894]"
25,0.06473731085190862,"['子供', 'トイレ', '流れ', '子供たち', 'ずい', 'メンツ', '盛り上がり', '右手', '保険', 'バッチ']","[0.38360187, 0.23379414, 0.120766714, 0.05864308, 0.056681722, 0.041706394, 0.026765618, 0.018473994, 0.007974927, 0.0069002425]"
39,0.06446853546031849,"['場所', '野球', 'あん', '会場', '真ん中', '事前', 'ガチ', '関西', '単位', 'ポイント']","[0.23965423, 0.23293498, 0.11263517, 0.11072266, 0.10104304, 0.046696324, 0.046171382, 0.040778555, 0.03537209, 0.010999385]"
6,0.06422470960256767,"['人間', 'あるじゃん', 'かさ', '気分', '常識', '見送り', 'スペック', 'トム', '争奪戦', '総額']","[0.6052942, 0.19617148, 0.07411952, 0.064637996, 0.014404341, 0.010227348, 1.7190873e-06, 1.7190873e-06, 1.7190873e-06, 1.7190873e-06]"
19,0.06369543027248234,"['背中', 'エンディング', '見た目', 'ねた', 'かわいいよ', '手のひら', '点差', '炭酸', '伝統', '手応え']","[0.7205322, 0.09963119, 0.039666984, 0.029719152, 0.023811357, 0.010997853, 0.008453915, 0.008325678, 0.003768763, 0.0028222809]"
