topic,similarity,nouns,probabilities
175,0.06393779569299643,"['お客さん', '後ろ', '毛穴', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', 'トム']","[0.5060083, 0.46842974, 1.2500946e-06, 1.2500946e-06, 1.2500946e-06, 1.2500946e-06, 1.2500946e-06, 1.2500946e-06, 1.2500946e-06, 1.2500946e-06]"
138,0.0638302009388519,"['フロア', '笑い', '荷物', '仕事始め', '田曽', '鉄の女', '毛穴', '生理', '元君', '総額']","[0.65060085, 0.27505347, 0.023804663, 2.471829e-06, 2.471829e-06, 2.471829e-06, 2.471829e-06, 2.471829e-06, 2.471829e-06, 2.471829e-06]"
128,0.0638214853818812,"['センチ', 'かいや', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', 'トム']","[0.9477776, 0.010409821, 2.044828e-06, 2.044828e-06, 2.044828e-06, 2.044828e-06, 2.044828e-06, 2.044828e-06, 2.044828e-06, 2.044828e-06]"
65,0.06372102054832754,"['大谷', 'モノマネ', '元君', '争奪戦', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.77598554, 0.17874381, 2.213943e-06, 2.213943e-06, 2.213943e-06, 2.213943e-06, 2.213943e-06, 2.213943e-06, 2.213943e-06, 2.213943e-06]"
118,0.06346570966370443,"['理由', 'CM', 'お姉ちゃん', '生理', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.50283, 0.40578878, 0.072192796, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07]"
71,0.06340127682439939,"['ノリ', 'おかげ', '生理', '仕事始め', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.5928784, 0.37331116, 1.6534849e-06, 1.6534849e-06, 1.6534849e-06, 1.6534849e-06, 1.6534849e-06, 1.6534849e-06, 1.6534849e-06, 1.6534849e-06]"
62,0.06336084700103575,"['たま', 'ペットボトル', 'こんばんは', 'おいで', 'ひかり', '総額', '密室', 'スペック', '鉄の女', 'CPU']","[0.6587538, 0.23201022, 0.051268317, 0.02673321, 0.008292823, 1.1221184e-06, 1.1221184e-06, 1.1221184e-06, 1.1221184e-06, 1.1221184e-06]"
164,0.06335964921523789,"['いち', '元君', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.8961326, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06]"
89,0.06330186956360027,"['会社', '一曲', 'かわいいよ', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.6145466, 0.32279113, 0.040588245, 1.0795776e-06, 1.0795776e-06, 1.0795776e-06, 1.0795776e-06, 1.0795776e-06, 1.0795776e-06, 1.0795776e-06]"
61,0.06324332305689809,"['ギャグ', 'カップル', 'エグ', '生理', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.8101786, 0.055989943, 0.026502922, 5.249115e-06, 5.249115e-06, 5.249115e-06, 5.249115e-06, 5.249115e-06, 5.249115e-06, 5.249115e-06]"
113,0.06300428143152285,"['素人', '子供たち', 'サメ', '毛穴', '仕事始め', 'CPU', '総額', 'スペック', '田曽', '鉄の女']","[0.5099547, 0.40009943, 0.02347839, 3.2507205e-06, 3.2507205e-06, 3.2507205e-06, 3.2507205e-06, 3.2507205e-06, 3.2507205e-06, 3.2507205e-06]"
76,0.06297110266442763,"['最後', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.9888372, 5.45889e-07, 5.45889e-07, 5.45889e-07, 5.45889e-07, 5.45889e-07, 5.45889e-07, 5.45889e-07, 5.45889e-07, 5.45889e-07]"
12,0.06295072676436883,"['動物', '好きなんだけど', 'ゴリ', 'リス', '鉄の女', '田曽', '生理', 'スペック', 'ルンド', '総額']","[0.53978044, 0.3107109, 0.062691346, 0.031901125, 2.685916e-06, 2.685916e-06, 2.685916e-06, 2.685916e-06, 2.685916e-06, 2.685916e-06]"
143,0.06281964824410456,"['会場', '全国', 'バチバチ', '建物', 'ほぼほぼ', '田曽', '毛穴', '仕事始め', 'スペック', '総額']","[0.5159104, 0.36105198, 0.069824256, 0.024528906, 0.0061024586, 1.1045192e-06, 1.1045192e-06, 1.1045192e-06, 1.1045192e-06, 1.1045192e-06]"
125,0.06271241712729492,"['本人', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.90292525, 4.747153e-06, 4.747153e-06, 4.747153e-06, 4.747153e-06, 4.747153e-06, 4.747153e-06, 4.747153e-06, 4.747153e-06, 4.747153e-06]"
99,0.0624218056834107,"['どん', 'ギリ', '通路', '真実', '毛穴', '生理', '田曽', '鉄の女', 'スペック', 'ルンド']","[0.64049006, 0.23794505, 0.042343218, 0.012390406, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06]"
43,0.06231543946798496,"['だし', '機会', '人数', '救い', 'ずっと前から好きでした。', '争奪戦', '総額', '田曽', 'トム', 'CPU']","[0.47244486, 0.3404108, 0.13454072, 0.027402217, 1.2325901e-06, 1.2325901e-06, 1.2325901e-06, 1.2325901e-06, 1.2325901e-06, 1.2325901e-06]"
63,0.06217418180006723,"['冗談', 'ネズミ', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.76835597, 0.07979771, 7.425966e-06, 7.425966e-06, 7.425966e-06, 7.425966e-06, 7.425966e-06, 7.425966e-06, 7.425966e-06, 7.425966e-06]"
103,0.06217135995668197,"['現地', 'タレント', 'それはちょっと', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.45214698, 0.32674542, 0.1762625, 2.193228e-06, 2.193228e-06, 2.193228e-06, 2.193228e-06, 2.193228e-06, 2.193228e-06, 2.193228e-06]"
102,0.06206511527338628,"['情報', 'よろしくお願いします', '自信', '生理', '総額', 'スペック', '田曽', '鉄の女', '毛穴', 'CPU']","[0.4299598, 0.40720236, 0.14926891, 6.636141e-07, 6.636141e-07, 6.636141e-07, 6.636141e-07, 6.636141e-07, 6.636141e-07, 6.636141e-07]"
41,0.06201612581711371,"['男の子', '高め', '様子', '醍醐味', '有田', '鉄の女', '田曽', '争奪戦', '総額', 'CPU']","[0.4811164, 0.22897711, 0.17912264, 0.052631013, 0.008812122, 2.4133342e-06, 2.4133342e-06, 2.4133342e-06, 2.4133342e-06, 2.4133342e-06]"
73,0.0618946463406186,"['写真', 'しん', '生理', '仕事始め', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.59600276, 0.39228767, 5.7264015e-07, 5.7264015e-07, 5.7264015e-07, 5.7264015e-07, 5.7264015e-07, 5.7264015e-07, 5.7264015e-07, 5.7264015e-07]"
59,0.06177313744017586,"['ツッコミ', '業界', '基本的', 'ねた', 'スペック', '田曽', '毛穴', '総額', '元君', 'CPU']","[0.43914247, 0.29350564, 0.17010346, 0.06773695, 1.4434027e-06, 1.4434027e-06, 1.4434027e-06, 1.4434027e-06, 1.4434027e-06, 1.4434027e-06]"
104,0.061442177740211254,"['種類', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', '争奪戦']","[0.9382657, 3.018936e-06, 3.018936e-06, 3.018936e-06, 3.018936e-06, 3.018936e-06, 3.018936e-06, 3.018936e-06, 3.018936e-06, 3.018936e-06]"
90,0.06135960661330579,"['たん', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.97864187, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06]"
170,0.06135184374441793,"['星野源', '話題', '時刻', 'アナちゃん', '鉄の女', '毛穴', '総額', '仕事始め', 'スペック', '田曽']","[0.54679465, 0.37836695, 0.033527967, 0.0026505673, 1.8908175e-06, 1.8908175e-06, 1.8908175e-06, 1.8908175e-06, 1.8908175e-06, 1.8908175e-06]"
133,0.06120690048337536,"['先生', 'テレビ', 'そば', '毛穴', '争奪戦', 'CPU', '総額', 'スペック', '田曽', '鉄の女']","[0.49228087, 0.44822335, 0.051007252, 4.1514815e-07, 4.1514815e-07, 4.1514815e-07, 4.1514815e-07, 4.1514815e-07, 4.1514815e-07, 4.1514815e-07]"
193,0.06079245139923278,"['レベル', '音響', 'ばね', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.927059, 0.0126477685, 0.0031383703, 2.7952674e-06, 2.7952674e-06, 2.7952674e-06, 2.7952674e-06, 2.7952674e-06, 2.7952674e-06, 2.7952674e-06]"
23,0.06061814976579268,"['お金', '結果的', 'マインド', '生理', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.93062186, 0.032182284, 0.008100979, 1.4229394e-06, 1.4229394e-06, 1.4229394e-06, 1.4229394e-06, 1.4229394e-06, 1.4229394e-06, 1.4229394e-06]"
108,0.06049910201641685,"['映像', 'またね', '紅生姜', '毛穴', '生理', '元君', '鉄の女', 'スペック', 'ルンド', '総額']","[0.55463487, 0.38068852, 0.0014968925, 3.0899182e-06, 3.0899182e-06, 3.0899182e-06, 3.0899182e-06, 3.0899182e-06, 3.0899182e-06, 3.0899182e-06]"
84,0.06046565026962612,"['バズ', '一般', '完璧', 'アンチ', '争奪戦', 'CPU', '総額', 'スペック', '田曽', '毛穴']","[0.47001857, 0.21942818, 0.13378865, 0.12973726, 2.3000878e-06, 2.3000878e-06, 2.3000878e-06, 2.3000878e-06, 2.3000878e-06, 2.3000878e-06]"
94,0.060437829982415904,"['同士', 'ふふ', '毛穴', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', 'トム']","[0.93123996, 0.04697811, 1.0652287e-06, 1.0652287e-06, 1.0652287e-06, 1.0652287e-06, 1.0652287e-06, 1.0652287e-06, 1.0652287e-06, 1.0652287e-06]"
188,0.06039474815891831,"['フリ', '永遠', '運動神経', '元君', '生理', '鉄の女', '毛穴', '田曽', 'ニスヤキ', 'スペック']","[0.52522147, 0.26753473, 0.081578545, 6.145901e-06, 6.145901e-06, 6.145901e-06, 6.145901e-06, 6.145901e-06, 6.145901e-06, 6.145901e-06]"
2,0.060380892831595014,"['事前', '唯一', 'バスケ部', 'みち', 'スペック', '田曽', '毛穴', 'CPU', '総額', '争奪戦']","[0.3841698, 0.36540893, 0.20502469, 0.005524987, 1.9500942e-06, 1.9500942e-06, 1.9500942e-06, 1.9500942e-06, 1.9500942e-06, 1.9500942e-06]"
109,0.060286108380964674,"['YouTube', '身長', '体重', '僕のこと', '鉄の女', '田曽', '総額', 'スペック', '争奪戦', 'CPU']","[0.8784336, 0.062614456, 0.026730193, 0.0077737537, 1.1957387e-06, 1.1957387e-06, 1.1957387e-06, 1.1957387e-06, 1.1957387e-06, 1.1957387e-06]"
67,0.06026059907538132,"['青春', '記事', '生理', '仕事始め', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.95893985, 0.027607128, 6.5791244e-07, 6.5791244e-07, 6.5791244e-07, 6.5791244e-07, 6.5791244e-07, 6.5791244e-07, 6.5791244e-07, 6.5791244e-07]"
80,0.06015286876167841,"['未来', 'ハッシュタグ', '博士', '元君', 'ルンド', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.5487187, 0.41982284, 0.010472276, 1.0263766e-06, 1.0263766e-06, 1.0263766e-06, 1.0263766e-06, 1.0263766e-06, 1.0263766e-06, 1.0263766e-06]"
57,0.06004004230221769,"['理想', '見え', '続き', '仕事始め', 'ニスヤキ', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.5008525, 0.2904593, 0.065750465, 6.99065e-06, 6.99065e-06, 6.99065e-06, 6.99065e-06, 6.99065e-06, 6.99065e-06, 6.99065e-06]"
174,0.06002702392202162,"['立場', '廊下', 'きのこ', '元君', 'スペック', '田曽', '鉄の女', '毛穴', '生理', 'CPU']","[0.59847033, 0.22039865, 0.11177201, 3.3921349e-06, 3.3921349e-06, 3.3921349e-06, 3.3921349e-06, 3.3921349e-06, 3.3921349e-06, 3.3921349e-06]"
187,0.059957494004318615,"['ギャンブル', '吉本', '一年', '点差', '田曽', '総額', '毛穴', '仕事始め', 'スペック', 'CPU']","[0.32960936, 0.2824111, 0.24809232, 0.05524966, 4.1395692e-06, 4.1395692e-06, 4.1395692e-06, 4.1395692e-06, 4.1395692e-06, 4.1395692e-06]"
154,0.059898950752607774,"['気分', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.8803099, 5.8531077e-06, 5.8531077e-06, 5.8531077e-06, 5.8531077e-06, 5.8531077e-06, 5.8531077e-06, 5.8531077e-06, 5.8531077e-06, 5.8531077e-06]"
194,0.059790656378072016,"['ジャム', '需要', 'クオリティ', 'カン', 'なんとかなる', '生理', 'スペック', '田曽', 'ルンド', '鉄の女']","[0.45609197, 0.17602192, 0.17042296, 0.084860004, 0.05451295, 2.8412971e-06, 2.8412971e-06, 2.8412971e-06, 2.8412971e-06, 2.8412971e-06]"
198,0.05974111567159971,"['お笑い', '音楽番組', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.86656386, 0.08219918, 2.5057223e-06, 2.5057223e-06, 2.5057223e-06, 2.5057223e-06, 2.5057223e-06, 2.5057223e-06, 2.5057223e-06, 2.5057223e-06]"
158,0.059729416537073324,"['メイン', '仙台', 'ニュアンス', '今すぐ', '玉ねぎ', '鉄の女', '毛穴', '田曽', 'スペック', '仕事始め']","[0.38344407, 0.29019997, 0.13762578, 0.10199629, 0.04510575, 2.0361044e-06, 2.0361044e-06, 2.0361044e-06, 2.0361044e-06, 2.0361044e-06]"
132,0.05967879202323552,"['リアクション', 'かなり', 'なのは', '生理', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.7378495, 0.1858942, 0.008847742, 3.2967616e-06, 3.2967616e-06, 3.2967616e-06, 3.2967616e-06, 3.2967616e-06, 3.2967616e-06, 3.2967616e-06]"
51,0.0593309133328216,"['マジで', '印象', '生理', '仕事始め', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.81570643, 0.17836785, 2.89798e-07, 2.89798e-07, 2.89798e-07, 2.89798e-07, 2.89798e-07, 2.89798e-07, 2.89798e-07, 2.89798e-07]"
58,0.05916389990660385,"['遊び', '回目', '仕事始め', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.5219008, 0.43789074, 1.966373e-06, 1.966373e-06, 1.966373e-06, 1.966373e-06, 1.966373e-06, 1.966373e-06, 1.966373e-06, 1.966373e-06]"
129,0.059041070266222094,"['つけ', 'サビ', 'バイバイ', 'ピアス', '鉄の女', 'スペック', '毛穴', '生理', '田曽', '総額']","[0.3775576, 0.25895151, 0.18814524, 0.08953045, 4.197154e-06, 4.197154e-06, 4.197154e-06, 4.197154e-06, 4.197154e-06, 4.197154e-06]"
21,0.05899869665557418,"['バス', 'アホ', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', 'CPU']","[0.6529011, 0.18598026, 7.879436e-06, 7.879436e-06, 7.879436e-06, 7.879436e-06, 7.879436e-06, 7.879436e-06, 7.879436e-06, 7.879436e-06]"
70,0.05874645194228743,"['東京', 'ANN', '日本放送', '有楽町', '地獄', '田曽', '鉄の女', 'スペック', '争奪戦', 'CPU']","[0.40444368, 0.26727492, 0.21635967, 0.054096017, 0.0530214, 2.3498411e-07, 2.3498411e-07, 2.3498411e-07, 2.3498411e-07, 2.3498411e-07]"
31,0.05864563322434759,"['人生', 'バカ', '生理', '仕事始め', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.7706197, 0.20594752, 1.1459715e-06, 1.1459715e-06, 1.1459715e-06, 1.1459715e-06, 1.1459715e-06, 1.1459715e-06, 1.1459715e-06, 1.1459715e-06]"
185,0.05858963605372902,"['一緒に', '文字', '生き物', '生理', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.74627376, 0.20382826, 0.029801084, 9.828854e-07, 9.828854e-07, 9.828854e-07, 9.828854e-07, 9.828854e-07, 9.828854e-07, 9.828854e-07]"
152,0.058519235924332315,"['テンション', '作品', '生理', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '争奪戦']","[0.5570497, 0.43394402, 4.4046433e-07, 4.4046433e-07, 4.4046433e-07, 4.4046433e-07, 4.4046433e-07, 4.4046433e-07, 4.4046433e-07, 4.4046433e-07]"
126,0.05848581296754844,"['芸人', '好きな人', '生理', '仕事始め', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.73341066, 0.24360229, 1.1241757e-06, 1.1241757e-06, 1.1241757e-06, 1.1241757e-06, 1.1241757e-06, 1.1241757e-06, 1.1241757e-06, 1.1241757e-06]"
155,0.05836100040505547,"['年前', '可能性', 'パン', '毛穴', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女']","[0.4478303, 0.43210408, 0.11098794, 4.4396242e-07, 4.4396242e-07, 4.4396242e-07, 4.4396242e-07, 4.4396242e-07, 4.4396242e-07, 4.4396242e-07]"
86,0.05833287274125911,"['かさ', '元君', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.8939971, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06]"
66,0.05809103893166027,"['自己紹介', '冒頭', '魅力', '毛穴', '争奪戦', 'CPU', '総額', 'スペック', '田曽', '鉄の女']","[0.37667108, 0.30596742, 0.23319872, 4.11615e-06, 4.11615e-06, 4.11615e-06, 4.11615e-06, 4.11615e-06, 4.11615e-06, 4.11615e-06]"
34,0.0574961098714003,"['流れ', '仕事始め', 'ルンド', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.9253423, 3.6509307e-06, 3.6509307e-06, 3.6509307e-06, 3.6509307e-06, 3.6509307e-06, 3.6509307e-06, 3.6509307e-06, 3.6509307e-06, 3.6509307e-06]"
38,0.05736260246962309,"['直前', 'リスペクト', '面白', 'ジョジョ', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.43956956, 0.372609, 0.1045263, 0.037585195, 2.235638e-06, 2.235638e-06, 2.235638e-06, 2.235638e-06, 2.235638e-06, 2.235638e-06]"
181,0.05717767532817218,"['場所', 'どうしたらいいの', '手前', '生理', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.8565988, 0.06449765, 0.06157919, 8.4728674e-07, 8.4728674e-07, 8.4728674e-07, 8.4728674e-07, 8.4728674e-07, 8.4728674e-07, 8.4728674e-07]"
54,0.056918321613227886,"['are', 'インパクト', 'ライバル', 'フワちゃん', '陽子', 'ルンド', '鉄の女', '毛穴', '生理', '元君']","[0.40461788, 0.19658154, 0.16405235, 0.09815663, 0.0033144457, 6.5188124e-06, 6.5188124e-06, 6.5188124e-06, 6.5188124e-06, 6.5188124e-06]"
159,0.056650797302042324,"['最高', 'いいね', 'お父さん', '町田', '田曽', '毛穴', '総額', '鉄の女', '仕事始め', 'スペック']","[0.44824207, 0.42614213, 0.09186318, 0.02273361, 5.3893064e-07, 5.3893064e-07, 5.3893064e-07, 5.3893064e-07, 5.3893064e-07, 5.3893064e-07]"
30,0.056593265865405154,"['ここに', '単位', 'キモい', 'ポイント', '争奪戦', 'ずっと前から好きでした。', 'CPU', 'スペック', 'トム', '鉄の女']","[0.7955188, 0.115752585, 0.036882278, 0.03598856, 7.75597e-07, 7.75597e-07, 7.75597e-07, 7.75597e-07, 7.75597e-07, 7.75597e-07]"
79,0.056306880489794674,"['恒例', 'ブチ', '自腹', '材料', '日朝', '鉄の女', 'CPU', '総額', 'スペック', '田曽']","[0.3132858, 0.24694028, 0.21136598, 0.11254521, 0.05737424, 2.8607699e-06, 2.8607699e-06, 2.8607699e-06, 2.8607699e-06, 2.8607699e-06]"
112,0.05542451197115596,"['気合', 'アノ', '元君', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.6860869, 0.2442995, 3.4044272e-06, 3.4044272e-06, 3.4044272e-06, 3.4044272e-06, 3.4044272e-06, 3.4044272e-06, 3.4044272e-06, 3.4044272e-06]"
7,0.055343386786958035,"['なんだろう', 'いいじゃない', '普通に', '出演者', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.8309299, 0.07676796, 0.0459219, 0.03840709, 3.8995424e-07, 3.8995424e-07, 3.8995424e-07, 3.8995424e-07, 3.8995424e-07, 3.8995424e-07]"
97,0.055131236052130085,"['月日', '楽しみ', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.56546086, 0.4266918, 3.8378795e-07, 3.8378795e-07, 3.8378795e-07, 3.8378795e-07, 3.8378795e-07, 3.8378795e-07, 3.8378795e-07, 3.8378795e-07]"
144,0.05497341985560365,"['皆さん', '日本', 'ソウル', '毛穴', '生理', '田曽', '鉄の女', 'スペック', '仕事始め', '総額']","[0.70732445, 0.28322968, 0.0055206018, 1.919871e-07, 1.919871e-07, 1.919871e-07, 1.919871e-07, 1.919871e-07, 1.919871e-07, 1.919871e-07]"
33,0.05489421197200804,"['こいつ', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'ルンド']","[0.95566595, 2.168029e-06, 2.168029e-06, 2.168029e-06, 2.168029e-06, 2.168029e-06, 2.168029e-06, 2.168029e-06, 2.168029e-06, 2.168029e-06]"
140,0.05474933685677089,"['相手', '仕事始め', 'ルンド', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.9379821, 3.0328092e-06, 3.0328092e-06, 3.0328092e-06, 3.0328092e-06, 3.0328092e-06, 3.0328092e-06, 3.0328092e-06, 3.0328092e-06, 3.0328092e-06]"
56,0.054428236581202716,"['都合', 'がん', 'ズル', 'わり', 'ルンド', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.6741707, 0.1197396, 0.08476477, 0.0022524274, 5.82375e-06, 5.82375e-06, 5.82375e-06, 5.82375e-06, 5.82375e-06, 5.82375e-06]"
0,0.05427691931233306,"['年ぶり', '基準', '生理', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '争奪戦']","[0.9510518, 0.013945297, 1.7118016e-06, 1.7118016e-06, 1.7118016e-06, 1.7118016e-06, 1.7118016e-06, 1.7118016e-06, 1.7118016e-06, 1.7118016e-06]"
8,0.053950808653861614,"['最悪', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.8551379, 7.0840656e-06, 7.0840656e-06, 7.0840656e-06, 7.0840656e-06, 7.0840656e-06, 7.0840656e-06, 7.0840656e-06, 7.0840656e-06, 7.0840656e-06]"
115,0.0535133080030689,"['the', '何回', 'of', '毛穴', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '争奪戦']","[0.6383963, 0.3094061, 0.033625208, 9.0831617e-07, 9.0831617e-07, 9.0831617e-07, 9.0831617e-07, 9.0831617e-07, 9.0831617e-07, 9.0831617e-07]"
149,0.053481057712052735,"['何それ', '盛り上がり', '保険', 'アナ', '鉄の女', '生理', 'CPU', '総額', 'スペック', '田曽']","[0.5440872, 0.24611655, 0.07333414, 0.046883315, 4.3812374e-06, 4.3812374e-06, 4.3812374e-06, 4.3812374e-06, 4.3812374e-06, 4.3812374e-06]"
35,0.053440398334046346,"['多分', 'この世', '上位', '仕事始め', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.90235525, 0.053644795, 0.036863554, 3.4901183e-07, 3.4901183e-07, 3.4901183e-07, 3.4901183e-07, 3.4901183e-07, 3.4901183e-07, 3.4901183e-07]"
98,0.053064714959507694,"['じゃなくて', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', '仕事始め', 'CPU']","[0.97625023, 1.1614316e-06, 1.1614316e-06, 1.1614316e-06, 1.1614316e-06, 1.1614316e-06, 1.1614316e-06, 1.1614316e-06, 1.1614316e-06, 1.1614316e-06]"
195,0.05291462264885274,"['Tシャツ', '疲れ', '生理', 'ルンド', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.7485679, 0.21234347, 1.911614e-06, 1.911614e-06, 1.911614e-06, 1.911614e-06, 1.911614e-06, 1.911614e-06, 1.911614e-06, 1.911614e-06]"
75,0.05209669505785669,"['ガチ', '人差し指', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', 'トム']","[0.90111834, 0.004288205, 4.6260443e-06, 4.6260443e-06, 4.6260443e-06, 4.6260443e-06, 4.6260443e-06, 4.6260443e-06, 4.6260443e-06, 4.6260443e-06]"
117,0.05192982325064035,"['足元', '伝統', 'キモ', '元君', 'ルンド', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.6166759, 0.07562898, 0.047886897, 1.2706425e-05, 1.2706425e-05, 1.2706425e-05, 1.2706425e-05, 1.2706425e-05, 1.2706425e-05, 1.2706425e-05]"
95,0.05115098277410487,"['個人的', '偽物', '元君', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.6071878, 0.22578643, 8.16832e-06, 8.16832e-06, 8.16832e-06, 8.16832e-06, 8.16832e-06, 8.16832e-06, 8.16832e-06, 8.16832e-06]"
101,0.05089842251397392,"['いない', '期間', 'ルンド', '田曽', '鉄の女', '毛穴', '生理', '元君', '仕事始め', '総額']","[0.6668404, 0.30421796, 1.4153792e-06, 1.4153792e-06, 1.4153792e-06, 1.4153792e-06, 1.4153792e-06, 1.4153792e-06, 1.4153792e-06, 1.4153792e-06]"
11,0.050895164227880305,"['関係者', 'くない', '一般人', '有名人', '元君', '仕事始め', '田曽', '鉄の女', '毛穴', '生理']","[0.5832396, 0.2638159, 0.07776064, 0.004850557, 3.4399507e-06, 3.4399507e-06, 3.4399507e-06, 3.4399507e-06, 3.4399507e-06, 3.4399507e-06]"
120,0.050198319816743685,"['メンツ', 'お客', '店内', '元君', 'ルンド', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.51198107, 0.19404845, 0.17446268, 5.8447667e-06, 5.8447667e-06, 5.8447667e-06, 5.8447667e-06, 5.8447667e-06, 5.8447667e-06, 5.8447667e-06]"
171,0.049887831301299354,"['私服', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.8315797, 8.236118e-06, 8.236118e-06, 8.236118e-06, 8.236118e-06, 8.236118e-06, 8.236118e-06, 8.236118e-06, 8.236118e-06, 8.236118e-06]"
85,0.049788170824243125,"['二つ', '炭酸', '手応え', '元君', 'スペック', '仕事始め', '田曽', '生理', 'ルンド', '鉄の女']","[0.5660324, 0.15001325, 0.05083518, 1.1401153e-05, 1.1401153e-05, 1.1401153e-05, 1.1401153e-05, 1.1401153e-05, 1.1401153e-05, 1.1401153e-05]"
100,0.049156848325255284,"['そうかもしれない', '常識', '見送り', '関根', '田曽', 'スペック', '毛穴', 'CPU', '総額', '争奪戦']","[0.46297464, 0.23009591, 0.16342641, 0.0032656342, 6.85892e-06, 6.85892e-06, 6.85892e-06, 6.85892e-06, 6.85892e-06, 6.85892e-06]"
