topic,similarity,nouns,probabilities
168,0.07341194862999315,"['人気', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.92264795, 3.7826926e-06, 3.7826926e-06, 3.7826926e-06, 3.7826926e-06, 3.7826926e-06, 3.7826926e-06, 3.7826926e-06, 3.7826926e-06, 3.7826926e-06]"
191,0.07332344798225202,"['動画', 'マイク', 'バランス', '当て', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.4320016, 0.38756427, 0.1484599, 0.0032485966, 1.4049585e-06, 1.4049585e-06, 1.4049585e-06, 1.4049585e-06, 1.4049585e-06, 1.4049585e-06]"
110,0.07324345875942236,"['真ん中', 'バイク', 'ジム', '端っこ', '生理', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.48267215, 0.3276098, 0.10367319, 0.06289267, 1.1323538e-06, 1.1323538e-06, 1.1323538e-06, 1.1323538e-06, 1.1323538e-06, 1.1323538e-06]"
124,0.07305837918584333,"['全員', 'ただ', 'イカ', '毛穴', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女']","[0.6637895, 0.3065993, 0.016483063, 6.420456e-07, 6.420456e-07, 6.420456e-07, 6.420456e-07, 6.420456e-07, 6.420456e-07, 6.420456e-07]"
27,0.07299234222040275,"['北海道', 'プロ', 'プロレス', '熊本', '田曽', '元君', 'スペック', '鉄の女', '仕事始め', '生理']","[0.5673866, 0.31409347, 0.08665045, 0.004973328, 1.3154787e-06, 1.3154787e-06, 1.3154787e-06, 1.3154787e-06, 1.3154787e-06, 1.3154787e-06]"
49,0.07298273296259415,"['思い出', 'you', '弾き語り', '仕事始め', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.8284958, 0.12674761, 0.017409766, 1.337456e-06, 1.337456e-06, 1.337456e-06, 1.337456e-06, 1.337456e-06, 1.337456e-06, 1.337456e-06]"
163,0.07274306298443867,"['こん', '対象', '酢豚', 'カメラマン', '鉄の女', '生理', '毛穴', 'スペック', 'ルンド', '田曽']","[0.78315085, 0.17754401, 0.011675058, 0.005787492, 1.068301e-06, 1.068301e-06, 1.068301e-06, 1.068301e-06, 1.068301e-06, 1.068301e-06]"
16,0.07258505660921674,"['ご飯', '友達', '収録中', 'ルンド', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.5290809, 0.46489546, 0.0014621424, 2.2309482e-07, 2.2309482e-07, 2.2309482e-07, 2.2309482e-07, 2.2309482e-07, 2.2309482e-07, 2.2309482e-07]"
52,0.07252159321934852,"['ゲスト', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.9663617, 1.6449666e-06, 1.6449666e-06, 1.6449666e-06, 1.6449666e-06, 1.6449666e-06, 1.6449666e-06, 1.6449666e-06, 1.6449666e-06, 1.6449666e-06]"
25,0.0724020409933284,"['かも', '調子', '光景', '鉄の女', 'スペック', '毛穴', 'CPU', '田曽', '仕事始め', '総額']","[0.4897349, 0.3645896, 0.10099052, 2.185415e-06, 2.185415e-06, 2.185415e-06, 2.185415e-06, 2.185415e-06, 2.185415e-06, 2.185415e-06]"
60,0.07227395371941227,"['漫才', 'いとこ', '世間', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.8133926, 0.119895734, 0.032528512, 1.6717946e-06, 1.6717946e-06, 1.6717946e-06, 1.6717946e-06, 1.6717946e-06, 1.6717946e-06, 1.6717946e-06]"
32,0.07226692637893273,"['藤原', '英語', '角度', 'スマブラ', '正面', 'グラウンド', '田曽', '総額', 'トム', 'CPU']","[0.2801922, 0.23343751, 0.22253817, 0.10337818, 0.09381318, 0.032805968, 1.655002e-06, 1.655002e-06, 1.655002e-06, 1.655002e-06]"
192,0.07222797092989292,"['女性', 'リハ', '水筒', '口調', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.72848785, 0.22333288, 0.022006057, 0.011404898, 7.223109e-07, 7.223109e-07, 7.223109e-07, 7.223109e-07, 7.223109e-07, 7.223109e-07]"
90,0.07216962880055613,"['たん', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.97864187, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06, 1.0444427e-06]"
93,0.07201423305494861,"['おじさん', '好きだ', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.86044014, 0.1209835, 9.0847607e-07, 9.0847607e-07, 9.0847607e-07, 9.0847607e-07, 9.0847607e-07, 9.0847607e-07, 9.0847607e-07, 9.0847607e-07]"
166,0.07176951669314666,"['最終', 'マン', '運命', '仕事始め', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.6164098, 0.1916281, 0.1581675, 1.6527816e-06, 1.6527816e-06, 1.6527816e-06, 1.6527816e-06, 1.6527816e-06, 1.6527816e-06, 1.6527816e-06]"
173,0.07176540037533143,"['トイレ', '笑顔', '毛穴', '生理', '争奪戦', 'CPU', '総額', 'スペック', '田曽', '鉄の女']","[0.7387772, 0.23043534, 1.5056612e-06, 1.5056612e-06, 1.5056612e-06, 1.5056612e-06, 1.5056612e-06, 1.5056612e-06, 1.5056612e-06, 1.5056612e-06]"
177,0.07172742644126326,"['事務所', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.96821976, 1.5541259e-06, 1.5541259e-06, 1.5541259e-06, 1.5541259e-06, 1.5541259e-06, 1.5541259e-06, 1.5541259e-06, 1.5541259e-06, 1.5541259e-06]"
62,0.07169169342317042,"['たま', 'ペットボトル', 'こんばんは', 'おいで', 'ひかり', '総額', '密室', 'スペック', '鉄の女', 'CPU']","[0.6587538, 0.23201022, 0.051268317, 0.02673321, 0.008292823, 1.1221184e-06, 1.1221184e-06, 1.1221184e-06, 1.1221184e-06, 1.1221184e-06]"
9,0.0716082160337477,"['本気', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', '争奪戦']","[0.924946, 3.6702938e-06, 3.6702938e-06, 3.6702938e-06, 3.6702938e-06, 3.6702938e-06, 3.6702938e-06, 3.6702938e-06, 3.6702938e-06, 3.6702938e-06]"
47,0.07151728908566023,"['残り', 'ハサミ', '恐竜', '鉄の女', '毛穴', '元君', '総額', 'スペック', 'ニスヤキ', '田曽']","[0.92493683, 0.024338176, 0.0006007343, 2.4514318e-06, 2.4514318e-06, 2.4514318e-06, 2.4514318e-06, 2.4514318e-06, 2.4514318e-06, 2.4514318e-06]"
82,0.07106030743601019,"['現実', '時代', '感覚', 'ほん', '背筋', '毛穴', '生理', '元君', '田曽', '鉄の女']","[0.4902416, 0.33273926, 0.1177248, 0.036925152, 0.014949499, 3.629134e-07, 3.629134e-07, 3.629134e-07, 3.629134e-07, 3.629134e-07]"
86,0.07096676930742382,"['かさ', '元君', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.8939971, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06, 5.1837706e-06]"
127,0.0709557355101929,"['周り', '大会', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.62968636, 0.33615535, 1.6704955e-06, 1.6704955e-06, 1.6704955e-06, 1.6704955e-06, 1.6704955e-06, 1.6704955e-06, 1.6704955e-06, 1.6704955e-06]"
76,0.0707690466282446,"['最後', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.9888372, 5.45889e-07, 5.45889e-07, 5.45889e-07, 5.45889e-07, 5.45889e-07, 5.45889e-07, 5.45889e-07, 5.45889e-07, 5.45889e-07]"
91,0.07071041636129466,"['音源', 'ドラム', 'いやいや', '毛穴', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女']","[0.82695955, 0.12785812, 0.033524305, 5.7014245e-07, 5.7014245e-07, 5.7014245e-07, 5.7014245e-07, 5.7014245e-07, 5.7014245e-07, 5.7014245e-07]"
125,0.07067047984515139,"['本人', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.90292525, 4.747153e-06, 4.747153e-06, 4.747153e-06, 4.747153e-06, 4.747153e-06, 4.747153e-06, 4.747153e-06, 4.747153e-06, 4.747153e-06]"
118,0.07061029599688831,"['理由', 'CM', 'お姉ちゃん', '生理', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.50283, 0.40578878, 0.072192796, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07, 9.3844676e-07]"
164,0.07032779170226358,"['いち', '元君', '仕事始め', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.8961326, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06, 5.079344e-06]"
42,0.07017746922094338,"['タオル', '才能', 'ジャンル', 'タッチパネル', '仕事始め', '田曽', '鉄の女', '毛穴', '生理', '元君']","[0.37943032, 0.2911671, 0.24479519, 0.026741255, 2.830193e-06, 2.830193e-06, 2.830193e-06, 2.830193e-06, 2.830193e-06, 2.830193e-06]"
44,0.07009751656271765,"['いくら', 'ぬいぐるみ', '万円', '田曽', '鉄の女', 'スペック', '争奪戦', 'CPU', '元君', '総額']","[0.8815907, 0.061130777, 0.04929226, 3.9056644e-07, 3.9056644e-07, 3.9056644e-07, 3.9056644e-07, 3.9056644e-07, 3.9056644e-07, 3.9056644e-07]"
37,0.07006324989004756,"['かね', 'ほんま', 'サクッ', '毛穴', '争奪戦', 'CPU', '総額', 'スペック', '田曽', '鉄の女']","[0.85187155, 0.12166274, 0.0074444143, 9.3027273e-07, 9.3027273e-07, 9.3027273e-07, 9.3027273e-07, 9.3027273e-07, 9.3027273e-07, 9.3027273e-07]"
116,0.07000256054029555,"['海外', '風呂', '状況', '元君', 'ルンド', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.42581537, 0.29851335, 0.2629526, 6.220257e-07, 6.220257e-07, 6.220257e-07, 6.220257e-07, 6.220257e-07, 6.220257e-07, 6.220257e-07]"
24,0.06978526321034303,"['ねこ', '真っ赤', '元君', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.94651896, 0.0021029816, 2.5126262e-06, 2.5126262e-06, 2.5126262e-06, 2.5126262e-06, 2.5126262e-06, 2.5126262e-06, 2.5126262e-06, 2.5126262e-06]"
107,0.06976134728094259,"['ネット', '芸能人', '韓国', 'らい', '生理', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.6170381, 0.20155121, 0.13023311, 0.02271013, 1.3923394e-06, 1.3923394e-06, 1.3923394e-06, 1.3923394e-06, 1.3923394e-06, 1.3923394e-06]"
14,0.06974403722428445,"['世代', '歴史', '生理', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '争奪戦']","[0.6254368, 0.33367038, 1.99984e-06, 1.99984e-06, 1.99984e-06, 1.99984e-06, 1.99984e-06, 1.99984e-06, 1.99984e-06, 1.99984e-06]"
48,0.06970675734794017,"['大阪', '兄弟', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', 'トム']","[0.5714124, 0.38933444, 1.9196702e-06, 1.9196702e-06, 1.9196702e-06, 1.9196702e-06, 1.9196702e-06, 1.9196702e-06, 1.9196702e-06, 1.9196702e-06]"
190,0.06964977392440365,"['ドラマ', '仕事始め', 'ニスヤキ', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '元君', 'CPU']","[0.96665746, 1.6305225e-06, 1.6305225e-06, 1.6305225e-06, 1.6305225e-06, 1.6305225e-06, 1.6305225e-06, 1.6305225e-06, 1.6305225e-06, 1.6305225e-06]"
146,0.06963497231770621,"['タイトル', '界隈', '元君', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.90009916, 0.054188125, 2.2355514e-06, 2.2355514e-06, 2.2355514e-06, 2.2355514e-06, 2.2355514e-06, 2.2355514e-06, 2.2355514e-06, 2.2355514e-06]"
156,0.06957645624049083,"['アプリ', '生配信', '届け', 'アカウント', '無料', '同時', 'ライブ映像', 'ライブ配信', '鉄の女', 'CPU']","[0.23616742, 0.23069131, 0.15550624, 0.110264525, 0.073931314, 0.06517327, 0.06408566, 0.055933755, 4.0340902e-07, 4.0340902e-07]"
20,0.06955218567407054,"['家族', 'あん', '元君', 'ルンド', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.530128, 0.4504856, 9.4807444e-07, 9.4807444e-07, 9.4807444e-07, 9.4807444e-07, 9.4807444e-07, 9.4807444e-07, 9.4807444e-07, 9.4807444e-07]"
3,0.06947755364111954,"['音楽', '人間', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理']","[0.6920548, 0.30353805, 2.1551907e-07, 2.1551907e-07, 2.1551907e-07, 2.1551907e-07, 2.1551907e-07, 2.1551907e-07, 2.1551907e-07, 2.1551907e-07]"
106,0.06934026087136587,"['スタジオ', 'アイドル', 'ソロ', 'あい', '総額', '争奪戦', 'スペック', '鉄の女', 'CPU', 'トム']","[0.56942964, 0.30997908, 0.06972673, 0.037295222, 6.636702e-07, 6.636702e-07, 6.636702e-07, 6.636702e-07, 6.636702e-07, 6.636702e-07]"
153,0.06929015719312787,"['新曲', 'DNA', 'マシンガン', '生理', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴']","[0.87137324, 0.03136352, 0.021041155, 3.7277862e-06, 3.7277862e-06, 3.7277862e-06, 3.7277862e-06, 3.7277862e-06, 3.7277862e-06, 3.7277862e-06]"
180,0.0692817919355594,"['興味', 'そん', '元君', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '争奪戦']","[0.5769427, 0.3927758, 1.4808967e-06, 1.4808967e-06, 1.4808967e-06, 1.4808967e-06, 1.4808967e-06, 1.4808967e-06, 1.4808967e-06, 1.4808967e-06]"
87,0.06923476222071437,"['タイ', 'エックス', '受け', '手のひら', '会議室', '毛穴', '鉄の女', '生理', '田曽', '総額']","[0.74245715, 0.099061824, 0.052042153, 0.042187463, 0.014576651, 2.429672e-06, 2.429672e-06, 2.429672e-06, 2.429672e-06, 2.429672e-06]"
136,0.06905100706139372,"['とこ', '元君', 'CPU', '総額', 'スペック', '田曽', '鉄の女', '毛穴', '生理', '仕事始め']","[0.99344176, 3.2073146e-07, 3.2073146e-07, 3.2073146e-07, 3.2073146e-07, 3.2073146e-07, 3.2073146e-07, 3.2073146e-07, 3.2073146e-07, 3.2073146e-07]"
99,0.0690435458024061,"['どん', 'ギリ', '通路', '真実', '毛穴', '生理', '田曽', '鉄の女', 'スペック', 'ルンド']","[0.64049006, 0.23794505, 0.042343218, 0.012390406, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06, 3.2686696e-06]"
