file_path,topics,topic_probability,stime,etime,play_time,topic,nouns
./././Data/test_data/mid_presentation/kitanitatsuya/20240909/split_audio_1_1.wav,338,0.95008725,0.74,74.28,73.54,338,"['日本', '北谷', '達也', '羊文学', '三井', '.コム', 'フェス', '土砂災害警戒情報', '契約書', 'NG', '立夫', '山部', '富岡市', '日本放送', 'ヨドバシカメラ', 'ボッチザロック', 'アニプレックス', '大学年生', '時生', '小川', '安中市', 'ご挨拶', 'ウィアヤスティ', '結束バンド', 'オツ', '年ぶり', 'やの', '群馬県安中市', '野田洋次郎', '月日']"
./././Data/test_data/mid_presentation/yamaguchiichiro/20240914/split_audio_2_1.wav,141,0.9092717,311.68,409.96,98.27999999999997,141,"['サカナクション', '山口一郎', '年間', '山口', 'フェス', 'You', 'YouTube', '新宝島', 'ANN', '.コム', '生配信', '年ぶり', 'よろしくお願いします', 'youtube', '北海道出身', 'ハッシュタグ', '夏フェス', '可能性', '緊張感', '最終的', '東京', '自己責任', 'いいんじゃない', '共産', 'マジで', '今川焼き', '認知度', 'ソロライブ', '野田', '日本放送']"
./././Data/test_data/mid_presentation/yamaguchiichiro/20240914/split_audio_2_1.wav,141,0.94129336,443.98,589.34,145.36,141,"['サカナクション', '山口一郎', '年間', '山口', 'フェス', 'You', 'YouTube', '新宝島', 'ANN', '.コム', '生配信', '年ぶり', 'よろしくお願いします', 'youtube', '北海道出身', 'ハッシュタグ', '夏フェス', '可能性', '緊張感', '最終的', '東京', '自己責任', 'いいんじゃない', '共産', 'マジで', '今川焼き', '認知度', 'ソロライブ', '野田', '日本放送']"
./././Data/test_data/mid_presentation/yamaguchiichiro/20240914/split_audio_2_1.wav,141,0.9714835,0.0,261.92,261.92,141,"['サカナクション', '山口一郎', '年間', '山口', 'フェス', 'You', 'YouTube', '新宝島', 'ANN', '.コム', '生配信', '年ぶり', 'よろしくお願いします', 'youtube', '北海道出身', 'ハッシュタグ', '夏フェス', '可能性', '緊張感', '最終的', '東京', '自己責任', 'いいんじゃない', '共産', 'マジで', '今川焼き', '認知度', 'ソロライブ', '野田', '日本放送']"
./././Data/test_data/mid_presentation/hanbureddazu/20240911/split_audio_12_3.wav,347,0.9167774,34.48,371.382,336.902,347,"['卓球部', '下ネタ', 'イケてる', '今すぐ', 'ぅっくんが', '残ってる', '札幌市', '年間', 'bastante', '北海道札幌市', 'サウンドハウス', 'テジマ', 'な!', 'ガチ', '対バンライブ', 'ガッツリ', 'OK', 'イケ', '日本放送', '岡上', 'ほんまや', 'すぎや', '時間営業', '今見', 'Thankfully', '桐山', '生演奏', '日目', 'ウェブサイト', '体育会系']"
